time,EUR_USD
2019:09:17 22:00:00,1.1072
2019:09:17 22:30:00,1.10723
2019:09:17 23:00:00,1.10711
2019:09:17 23:30:00,1.1072
2019:09:18 0:00:00,1.10742
2019:09:18 0:30:00,1.10697
2019:09:18 1:00:00,1.10701
2019:09:18 1:30:00,1.10678
2019:09:18 2:00:00,1.10696
2019:09:18 2:30:00,1.1067
2019:09:18 3:00:00,1.10665
2019:09:18 3:30:00,1.10668
2019:09:18 4:00:00,1.1066
2019:09:18 4:30:00,1.10654
2019:09:18 5:00:00,1.10646
2019:09:18 5:30:00,1.1064
2019:09:18 6:00:00,1.10661
2019:09:18 6:30:00,1.10624
2019:09:18 7:00:00,1.10576
2019:09:18 7:30:00,1.10582
2019:09:18 8:00:00,1.10548
2019:09:18 8:30:00,1.10516
2019:09:18 9:00:00,1.10419
2019:09:18 9:30:00,1.10418
2019:09:18 10:00:00,1.10488
2019:09:18 10:30:00,1.10468
2019:09:18 11:00:00,1.10436
2019:09:18 11:30:00,1.10436
2019:09:18 12:00:00,1.10518
2019:09:18 12:30:00,1.10536
2019:09:18 13:00:00,1.10564
2019:09:18 13:30:00,1.10552
2019:09:18 14:00:00,1.1055
2019:09:18 14:30:00,1.10596
2019:09:18 15:00:00,1.10608
2019:09:18 15:30:00,1.10628
2019:09:18 16:00:00,1.1061
2019:09:18 16:30:00,1.10676
2019:09:18 17:00:00,1.10634
2019:09:18 17:30:00,1.10617
2019:09:18 18:00:00,1.10635
2019:09:18 18:30:00,1.10342
2019:09:18 19:00:00,1.10328
2019:09:18 19:30:00,1.102
2019:09:18 20:00:00,1.1033
2019:09:18 20:30:00,1.10303
2019:09:18 21:00:00,1.1029
2019:09:18 21:30:00,1.10308
2019:09:18 22:00:00,1.10328
2019:09:18 22:30:00,1.10304
2019:09:18 23:00:00,1.10314
2019:09:18 23:30:00,1.10306
2019:09:19 0:00:00,1.1029
2019:09:19 0:30:00,1.1026
2019:09:19 1:00:00,1.10252
2019:09:19 1:30:00,1.10282
2019:09:19 2:00:00,1.10312
2019:09:19 2:30:00,1.10344
2019:09:19 3:00:00,1.1033
2019:09:19 3:30:00,1.10372
2019:09:19 4:00:00,1.10359
2019:09:19 4:30:00,1.10356
2019:09:19 5:00:00,1.10392
2019:09:19 5:30:00,1.10386
2019:09:19 6:00:00,1.10411
2019:09:19 6:30:00,1.10433
2019:09:19 7:00:00,1.10451
2019:09:19 7:30:00,1.10403
2019:09:19 8:00:00,1.10514
2019:09:19 8:30:00,1.10582
2019:09:19 9:00:00,1.10592
2019:09:19 9:30:00,1.1061
2019:09:19 10:00:00,1.10618
2019:09:19 10:30:00,1.10621
2019:09:19 11:00:00,1.10654
2019:09:19 11:30:00,1.10722
2019:09:19 12:00:00,1.10679
2019:09:19 12:30:00,1.10678
2019:09:19 13:00:00,1.10668
2019:09:19 13:30:00,1.10651
2019:09:19 14:00:00,1.10608
2019:09:19 14:30:00,1.10538
2019:09:19 15:00:00,1.1055
2019:09:19 15:30:00,1.10508
2019:09:19 16:00:00,1.10462
2019:09:19 16:30:00,1.104
2019:09:19 17:00:00,1.10458
2019:09:19 17:30:00,1.10572
2019:09:19 18:00:00,1.10596
2019:09:19 18:30:00,1.10547
2019:09:19 19:00:00,1.1054
2019:09:19 19:30:00,1.10434
2019:09:19 20:00:00,1.1044
2019:09:19 20:30:00,1.1044
2019:09:19 21:00:00,1.10413
2019:09:19 21:30:00,1.10426
2019:09:19 22:00:00,1.10415
2019:09:19 22:30:00,1.10416
2019:09:19 23:00:00,1.10452
2019:09:19 23:30:00,1.10446
2019:09:20 0:00:00,1.10444
2019:09:20 0:30:00,1.10502
2019:09:20 1:00:00,1.10505
2019:09:20 1:30:00,1.1053
2019:09:20 2:00:00,1.10521
2019:09:20 2:30:00,1.10534
2019:09:20 3:00:00,1.10588
2019:09:20 3:30:00,1.10561
2019:09:20 4:00:00,1.10564
2019:09:20 4:30:00,1.1059
2019:09:20 5:00:00,1.1058
2019:09:20 5:30:00,1.10566
2019:09:20 6:00:00,1.10558
2019:09:20 6:30:00,1.10576
2019:09:20 7:00:00,1.10602
2019:09:20 7:30:00,1.10624
2019:09:20 8:00:00,1.10505
2019:09:20 8:30:00,1.1054
2019:09:20 9:00:00,1.10478
2019:09:20 9:30:00,1.10523
2019:09:20 10:00:00,1.10476
2019:09:20 10:30:00,1.10484
2019:09:20 11:00:00,1.10431
2019:09:20 11:30:00,1.10362
2019:09:20 12:00:00,1.10328
2019:09:20 12:30:00,1.10252
2019:09:20 13:00:00,1.1026
2019:09:20 13:30:00,1.1017
2019:09:20 14:00:00,1.10202
2019:09:20 14:30:00,1.1012
2019:09:20 15:00:00,1.1011
2019:09:20 15:30:00,1.10021
2019:09:20 16:00:00,1.1003
2019:09:20 16:30:00,1.10084
2019:09:20 17:00:00,1.1007
2019:09:20 17:30:00,1.10142
2019:09:20 18:00:00,1.1019
2019:09:20 18:30:00,1.10122
2019:09:20 19:00:00,1.10152
2019:09:20 19:30:00,1.10182
2019:09:20 20:00:00,1.10188
2019:09:20 20:30:00,1.10204
2019:09:22 21:00:00,1.10163
2019:09:22 21:30:00,1.1017
2019:09:22 22:00:00,1.1017
2019:09:22 22:30:00,1.10176
2019:09:22 23:00:00,1.1018
2019:09:22 23:30:00,1.10198
2019:09:23 0:00:00,1.1019
2019:09:23 0:30:00,1.10182
2019:09:23 1:00:00,1.10172
2019:09:23 1:30:00,1.1022
2019:09:23 2:00:00,1.1023
2019:09:23 2:30:00,1.10243
2019:09:23 3:00:00,1.10234
2019:09:23 3:30:00,1.10242
2019:09:23 4:00:00,1.10229
2019:09:23 4:30:00,1.10208
2019:09:23 5:00:00,1.10224
2019:09:23 5:30:00,1.10219
2019:09:23 6:00:00,1.1024
2019:09:23 6:30:00,1.10231
2019:09:23 7:00:00,1.10148
2019:09:23 7:30:00,1.10018
2019:09:23 8:00:00,1.09698
2019:09:23 8:30:00,1.09806
2019:09:23 9:00:00,1.09775
2019:09:23 9:30:00,1.09674
2019:09:23 10:00:00,1.09817
2019:09:23 10:30:00,1.09838
2019:09:23 11:00:00,1.09842
2019:09:23 11:30:00,1.09818
2019:09:23 12:00:00,1.09846
2019:09:23 12:30:00,1.09946
2019:09:23 13:00:00,1.09868
2019:09:23 13:30:00,1.0983
2019:09:23 14:00:00,1.0989
2019:09:23 14:30:00,1.09922
2019:09:23 15:00:00,1.0995
2019:09:23 15:30:00,1.0996
2019:09:23 16:00:00,1.09902
2019:09:23 16:30:00,1.09904
2019:09:23 17:00:00,1.0987
2019:09:23 17:30:00,1.09902
2019:09:23 18:00:00,1.09909
2019:09:23 18:30:00,1.09916
2019:09:23 19:00:00,1.09958
2019:09:23 19:30:00,1.09978
2019:09:23 20:00:00,1.0996
2019:09:23 20:30:00,1.0992
2019:09:23 21:00:00,1.09937
2019:09:23 21:30:00,1.09935
2019:09:23 22:00:00,1.09952
2019:09:23 22:30:00,1.09954
2019:09:23 23:00:00,1.09952
2019:09:23 23:30:00,1.09922
2019:09:24 0:00:00,1.09937
2019:09:24 0:30:00,1.09937
2019:09:24 1:00:00,1.09912
2019:09:24 1:30:00,1.09894
2019:09:24 2:00:00,1.09876
2019:09:24 2:30:00,1.09913
2019:09:24 3:00:00,1.0991
2019:09:24 3:30:00,1.099
2019:09:24 4:00:00,1.099
2019:09:24 4:30:00,1.09898
2019:09:24 5:00:00,1.09902
2019:09:24 5:30:00,1.09892
2019:09:24 6:00:00,1.099
2019:09:24 6:30:00,1.09872
2019:09:24 7:00:00,1.0991
2019:09:24 7:30:00,1.09908
2019:09:24 8:00:00,1.0987
2019:09:24 8:30:00,1.09916
2019:09:24 9:00:00,1.09944
2019:09:24 9:30:00,1.09953
2019:09:24 10:00:00,1.09985
2019:09:24 10:30:00,1.09912
2019:09:24 11:00:00,1.09881
2019:09:24 11:30:00,1.09962
2019:09:24 12:00:00,1.10016
2019:09:24 12:30:00,1.1001
2019:09:24 13:00:00,1.10064
2019:09:24 13:30:00,1.1002
2019:09:24 14:00:00,1.09973
2019:09:24 14:30:00,1.10055
2019:09:24 15:00:00,1.09985
2019:09:24 15:30:00,1.10018
2019:09:24 16:00:00,1.0999
2019:09:24 16:30:00,1.10006
2019:09:24 17:00:00,1.10142
2019:09:24 17:30:00,1.10186
2019:09:24 18:00:00,1.10144
2019:09:24 18:30:00,1.09992
2019:09:24 19:00:00,1.10178
2019:09:24 19:30:00,1.10178
2019:09:24 20:00:00,1.1017
2019:09:24 20:30:00,1.10192
2019:09:24 21:00:00,1.10205
2019:09:24 21:30:00,1.1018
2019:09:24 22:00:00,1.102
2019:09:24 22:30:00,1.1019
2019:09:24 23:00:00,1.10196
2019:09:24 23:30:00,1.10156
2019:09:25 0:00:00,1.10135
2019:09:25 0:30:00,1.10116
2019:09:25 1:00:00,1.1008
2019:09:25 1:30:00,1.10093
2019:09:25 2:00:00,1.10022
2019:09:25 2:30:00,1.10043
2019:09:25 3:00:00,1.1002
2019:09:25 3:30:00,1.10004
2019:09:25 4:00:00,1.10022
2019:09:25 4:30:00,1.10006
2019:09:25 5:00:00,1.0996
2019:09:25 5:30:00,1.09984
2019:09:25 6:00:00,1.09975
2019:09:25 6:30:00,1.09962
2019:09:25 7:00:00,1.10012
2019:09:25 7:30:00,1.09936
2019:09:25 8:00:00,1.09972
2019:09:25 8:30:00,1.1
2019:09:25 9:00:00,1.10016
2019:09:25 9:30:00,1.10031
2019:09:25 10:00:00,1.0998
2019:09:25 10:30:00,1.09952
2019:09:25 11:00:00,1.09942
2019:09:25 11:30:00,1.09928
2019:09:25 12:00:00,1.098
2019:09:25 12:30:00,1.09818
2019:09:25 13:00:00,1.0986
2019:09:25 13:30:00,1.09861
2019:09:25 14:00:00,1.0986
2019:09:25 14:30:00,1.09685
2019:09:25 15:00:00,1.09601
2019:09:25 15:30:00,1.09528
2019:09:25 16:00:00,1.09494
2019:09:25 16:30:00,1.09444
2019:09:25 17:00:00,1.0943
2019:09:25 17:30:00,1.09465
2019:09:25 18:00:00,1.0947
2019:09:25 18:30:00,1.09468
2019:09:25 19:00:00,1.09416
2019:09:25 19:30:00,1.09465
2019:09:25 20:00:00,1.09458
2019:09:25 20:30:00,1.09429
2019:09:25 21:00:00,1.09431
2019:09:25 21:30:00,1.09435
2019:09:25 22:00:00,1.0944
2019:09:25 22:30:00,1.0946
2019:09:25 23:00:00,1.09492
2019:09:25 23:30:00,1.09512
2019:09:26 0:00:00,1.09511
2019:09:26 0:30:00,1.09524
2019:09:26 1:00:00,1.09515
2019:09:26 1:30:00,1.09553
2019:09:26 2:00:00,1.09552
2019:09:26 2:30:00,1.0959
2019:09:26 3:00:00,1.09594
2019:09:26 3:30:00,1.09645
2019:09:26 4:00:00,1.09624
2019:09:26 4:30:00,1.0963
2019:09:26 5:00:00,1.09619
2019:09:26 5:30:00,1.09583
2019:09:26 6:00:00,1.09548
2019:09:26 6:30:00,1.09522
2019:09:26 7:00:00,1.0954
2019:09:26 7:30:00,1.09456
2019:09:26 8:00:00,1.09445
2019:09:26 8:30:00,1.09408
2019:09:26 9:00:00,1.09394
2019:09:26 9:30:00,1.09324
2019:09:26 10:00:00,1.09352
2019:09:26 10:30:00,1.09302
2019:09:26 11:00:00,1.09304
2019:09:26 11:30:00,1.09319
2019:09:26 12:00:00,1.09324
2019:09:26 12:30:00,1.09483
2019:09:26 13:00:00,1.09472
2019:09:26 13:30:00,1.09592
2019:09:26 14:00:00,1.09628
2019:09:26 14:30:00,1.09526
2019:09:26 15:00:00,1.09422
2019:09:26 15:30:00,1.09352
2019:09:26 16:00:00,1.0938
2019:09:26 16:30:00,1.09323
2019:09:26 17:00:00,1.09253
2019:09:26 17:30:00,1.09312
2019:09:26 18:00:00,1.0927
2019:09:26 18:30:00,1.09266
2019:09:26 19:00:00,1.09282
2019:09:26 19:30:00,1.09238
2019:09:26 20:00:00,1.0918
2019:09:26 20:30:00,1.09216
2019:09:26 21:00:00,1.09194
2019:09:26 21:30:00,1.09188
2019:09:26 22:00:00,1.09179
2019:09:26 22:30:00,1.09196
2019:09:26 23:00:00,1.09205
2019:09:26 23:30:00,1.09197
2019:09:27 0:00:00,1.09228
2019:09:27 0:30:00,1.09192
2019:09:27 1:00:00,1.0916
2019:09:27 1:30:00,1.09148
2019:09:27 2:00:00,1.09164
2019:09:27 2:30:00,1.0919
2019:09:27 3:00:00,1.09199
2019:09:27 3:30:00,1.09207
2019:09:27 4:00:00,1.09243
2019:09:27 4:30:00,1.09232
2019:09:27 5:00:00,1.0922
2019:09:27 5:30:00,1.09216
2019:09:27 6:00:00,1.09194
2019:09:27 6:30:00,1.0912
2019:09:27 7:00:00,1.09164
2019:09:27 7:30:00,1.09148
2019:09:27 8:00:00,1.09182
2019:09:27 8:30:00,1.09272
2019:09:27 9:00:00,1.09237
2019:09:27 9:30:00,1.09258
2019:09:27 10:00:00,1.09267
2019:09:27 10:30:00,1.09274
2019:09:27 11:00:00,1.0939
2019:09:27 11:30:00,1.09346
2019:09:27 12:00:00,1.09355
2019:09:27 12:30:00,1.09354
2019:09:27 13:00:00,1.09372
2019:09:27 13:30:00,1.09326
2019:09:27 14:00:00,1.09348
2019:09:27 14:30:00,1.0939
2019:09:27 15:00:00,1.09484
2019:09:27 15:30:00,1.09476
2019:09:27 16:00:00,1.0942
2019:09:27 16:30:00,1.09406
2019:09:27 17:00:00,1.09445
2019:09:27 17:30:00,1.0944
2019:09:27 18:00:00,1.09412
2019:09:27 18:30:00,1.09391
2019:09:27 19:00:00,1.09402
2019:09:27 19:30:00,1.09432
2019:09:27 20:00:00,1.09414
2019:09:27 20:30:00,1.09418
2019:09:27 21:00:00,1.0941
2019:09:29 21:00:00,1.0942
2019:09:29 21:30:00,1.09428
2019:09:29 22:00:00,1.09416
2019:09:29 22:30:00,1.09442
2019:09:29 23:00:00,1.09444
2019:09:29 23:30:00,1.09436
2019:09:30 0:00:00,1.09422
2019:09:30 0:30:00,1.09388
2019:09:30 1:00:00,1.09369
2019:09:30 1:30:00,1.09331
2019:09:30 2:00:00,1.09341
2019:09:30 2:30:00,1.0935
2019:09:30 3:00:00,1.0931
2019:09:30 3:30:00,1.09336
2019:09:30 4:00:00,1.09326
2019:09:30 4:30:00,1.0935
2019:09:30 5:00:00,1.09364
2019:09:30 5:30:00,1.09366
2019:09:30 6:00:00,1.09361
2019:09:30 6:30:00,1.09352
2019:09:30 7:00:00,1.09442
2019:09:30 7:30:00,1.09428
2019:09:30 8:00:00,1.09352
2019:09:30 8:30:00,1.09353
2019:09:30 9:00:00,1.09334
2019:09:30 9:30:00,1.09256
2019:09:30 10:00:00,1.09212
2019:09:30 10:30:00,1.09253
2019:09:30 11:00:00,1.0922
2019:09:30 11:30:00,1.09092
2019:09:30 12:00:00,1.09085
2019:09:30 12:30:00,1.08876
2019:09:30 13:00:00,1.08984
2019:09:30 13:30:00,1.0896
2019:09:30 14:00:00,1.09012
2019:09:30 14:30:00,1.09089
2019:09:30 15:00:00,1.09011
2019:09:30 15:30:00,1.09034
2019:09:30 16:00:00,1.09048
2019:09:30 16:30:00,1.0912
2019:09:30 17:00:00,1.09029
2019:09:30 17:30:00,1.09029
2019:09:30 18:00:00,1.08969
2019:09:30 18:30:00,1.09014
2019:09:30 19:00:00,1.09017
2019:09:30 19:30:00,1.09016
2019:09:30 20:00:00,1.08996
2019:09:30 20:30:00,1.09
2019:09:30 21:00:00,1.09002
2019:09:30 21:30:00,1.08981
2019:09:30 22:00:00,1.08994
2019:09:30 22:30:00,1.08996
2019:09:30 23:00:00,1.08989
2019:09:30 23:30:00,1.08996
2019:10:01 0:00:00,1.08994
2019:10:01 0:30:00,1.0899
2019:10:01 1:00:00,1.08966
2019:10:01 1:30:00,1.0893
2019:10:01 2:00:00,1.08905
2019:10:01 2:30:00,1.08888
2019:10:01 3:00:00,1.08866
2019:10:01 3:30:00,1.08873
2019:10:01 4:00:00,1.08878
2019:10:01 4:30:00,1.08902
2019:10:01 5:00:00,1.08909
2019:10:01 5:30:00,1.08922
2019:10:01 6:00:00,1.0889
2019:10:01 6:30:00,1.0884
2019:10:01 7:00:00,1.08808
2019:10:01 7:30:00,1.08905
2019:10:01 8:00:00,1.0888
2019:10:01 8:30:00,1.08922
2019:10:01 9:00:00,1.08938
2019:10:01 9:30:00,1.08986
2019:10:01 10:00:00,1.08941
2019:10:01 10:30:00,1.09038
2019:10:01 11:00:00,1.09008
2019:10:01 11:30:00,1.09074
2019:10:01 12:00:00,1.08982
2019:10:01 12:30:00,1.08944
2019:10:01 13:00:00,1.08958
2019:10:01 13:30:00,1.08942
2019:10:01 14:00:00,1.08866
2019:10:01 14:30:00,1.09128
2019:10:01 15:00:00,1.09166
2019:10:01 15:30:00,1.09284
2019:10:01 16:00:00,1.09316
2019:10:01 16:30:00,1.09352
2019:10:01 17:00:00,1.09382
2019:10:01 17:30:00,1.09284
2019:10:01 18:00:00,1.09319
2019:10:01 18:30:00,1.09346
2019:10:01 19:00:00,1.09358
2019:10:01 19:30:00,1.09374
2019:10:01 20:00:00,1.09368
2019:10:01 20:30:00,1.09352
2019:10:01 21:00:00,1.09336
2019:10:01 21:30:00,1.09324
2019:10:01 22:00:00,1.09316
2019:10:01 22:30:00,1.09323
2019:10:01 23:00:00,1.09315
2019:10:01 23:30:00,1.09308
2019:10:02 0:00:00,1.09338
2019:10:02 0:30:00,1.09396
2019:10:02 1:00:00,1.0939
2019:10:02 1:30:00,1.0938
2019:10:02 2:00:00,1.0937
2019:10:02 2:30:00,1.09366
2019:10:02 3:00:00,1.09373
2019:10:02 3:30:00,1.0937
2019:10:02 4:00:00,1.09362
2019:10:02 4:30:00,1.0932
2019:10:02 5:00:00,1.09333
2019:10:02 5:30:00,1.09338
2019:10:02 6:00:00,1.09358
2019:10:02 6:30:00,1.09262
2019:10:02 7:00:00,1.09238
2019:10:02 7:30:00,1.09232
2019:10:02 8:00:00,1.09198
2019:10:02 8:30:00,1.09137
2019:10:02 9:00:00,1.09051
2019:10:02 9:30:00,1.09131
2019:10:02 10:00:00,1.09185
2019:10:02 10:30:00,1.09184
2019:10:02 11:00:00,1.09208
2019:10:02 11:30:00,1.09312
2019:10:02 12:00:00,1.09291
2019:10:02 12:30:00,1.09242
2019:10:02 13:00:00,1.09309
2019:10:02 13:30:00,1.09402
2019:10:02 14:00:00,1.09469
2019:10:02 14:30:00,1.09441
2019:10:02 15:00:00,1.09452
2019:10:02 15:30:00,1.09535
2019:10:02 16:00:00,1.095
2019:10:02 16:30:00,1.09472
2019:10:02 17:00:00,1.09586
2019:10:02 17:30:00,1.09578
2019:10:02 18:00:00,1.09594
2019:10:02 18:30:00,1.09599
2019:10:02 19:00:00,1.09588
2019:10:02 19:30:00,1.09596
2019:10:02 20:00:00,1.09607
2019:10:02 20:30:00,1.09596
2019:10:02 21:00:00,1.09602
2019:10:02 21:30:00,1.09608
2019:10:02 22:00:00,1.09606
2019:10:02 22:30:00,1.09604
2019:10:02 23:00:00,1.09598
2019:10:02 23:30:00,1.09592
2019:10:03 0:00:00,1.09602
2019:10:03 0:30:00,1.09618
2019:10:03 1:00:00,1.09606
2019:10:03 1:30:00,1.09596
2019:10:03 2:00:00,1.09598
2019:10:03 2:30:00,1.09587
2019:10:03 3:00:00,1.09579
2019:10:03 3:30:00,1.09588
2019:10:03 4:00:00,1.09569
2019:10:03 4:30:00,1.09589
2019:10:03 5:00:00,1.09585
2019:10:03 5:30:00,1.09564
2019:10:03 6:00:00,1.09566
2019:10:03 6:30:00,1.09518
2019:10:03 7:00:00,1.09418
2019:10:03 7:30:00,1.09502
2019:10:03 8:00:00,1.09444
2019:10:03 8:30:00,1.09592
2019:10:03 9:00:00,1.09633
2019:10:03 9:30:00,1.09603
2019:10:03 10:00:00,1.09485
2019:10:03 10:30:00,1.09517
2019:10:03 11:00:00,1.09564
2019:10:03 11:30:00,1.09672
2019:10:03 12:00:00,1.09568
2019:10:03 12:30:00,1.09573
2019:10:03 13:00:00,1.09621
2019:10:03 13:30:00,1.09594
2019:10:03 14:00:00,1.09604
2019:10:03 14:30:00,1.0985
2019:10:03 15:00:00,1.0984
2019:10:03 15:30:00,1.09897
2019:10:03 16:00:00,1.099
2019:10:03 16:30:00,1.09858
2019:10:03 17:00:00,1.0983
2019:10:03 17:30:00,1.09821
2019:10:03 18:00:00,1.09818
2019:10:03 18:30:00,1.09769
2019:10:03 19:00:00,1.09734
2019:10:03 19:30:00,1.09682
2019:10:03 20:00:00,1.097
2019:10:03 20:30:00,1.097
2019:10:03 21:00:00,1.0965
2019:10:03 21:30:00,1.09691
2019:10:03 22:00:00,1.09713
2019:10:03 22:30:00,1.09686
2019:10:03 23:00:00,1.09718
2019:10:03 23:30:00,1.09734
2019:10:04 0:00:00,1.09744
2019:10:04 0:30:00,1.09782
2019:10:04 1:00:00,1.09792
2019:10:04 1:30:00,1.09782
2019:10:04 2:00:00,1.09809
2019:10:04 2:30:00,1.09804
2019:10:04 3:00:00,1.09798
2019:10:04 3:30:00,1.0977
2019:10:04 4:00:00,1.09774
2019:10:04 4:30:00,1.09744
2019:10:04 5:00:00,1.09712
2019:10:04 5:30:00,1.09736
2019:10:04 6:00:00,1.09694
2019:10:04 6:30:00,1.09746
2019:10:04 7:00:00,1.09662
2019:10:04 7:30:00,1.09698
2019:10:04 8:00:00,1.09718
2019:10:04 8:30:00,1.09736
2019:10:04 9:00:00,1.09734
2019:10:04 9:30:00,1.09811
2019:10:04 10:00:00,1.09786
2019:10:04 10:30:00,1.09784
2019:10:04 11:00:00,1.09888
2019:10:04 11:30:00,1.09878
2019:10:04 12:00:00,1.09817
2019:10:04 12:30:00,1.09801
2019:10:04 13:00:00,1.09646
2019:10:04 13:30:00,1.09735
2019:10:04 14:00:00,1.09703
2019:10:04 14:30:00,1.09795
2019:10:04 15:00:00,1.09792
2019:10:04 15:30:00,1.09765
2019:10:04 16:00:00,1.09732
2019:10:04 16:30:00,1.09796
2019:10:04 17:00:00,1.09842
2019:10:04 17:30:00,1.09844
2019:10:04 18:00:00,1.09777
2019:10:04 18:30:00,1.0978
2019:10:04 19:00:00,1.09838
2019:10:04 19:30:00,1.09799
2019:10:04 20:00:00,1.09824
2019:10:04 20:30:00,1.0979
2019:10:06 21:00:00,1.09824
2019:10:06 21:30:00,1.09804
2019:10:06 22:00:00,1.09784
2019:10:06 22:30:00,1.09818
2019:10:06 23:00:00,1.09813
2019:10:06 23:30:00,1.09821
2019:10:07 0:00:00,1.09832
2019:10:07 0:30:00,1.0986
2019:10:07 1:00:00,1.09878
2019:10:07 1:30:00,1.09877
2019:10:07 2:00:00,1.09872
2019:10:07 2:30:00,1.09834
2019:10:07 3:00:00,1.09841
2019:10:07 3:30:00,1.09825
2019:10:07 4:00:00,1.09798
2019:10:07 4:30:00,1.09798
2019:10:07 5:00:00,1.09802
2019:10:07 5:30:00,1.09782
2019:10:07 6:00:00,1.09782
2019:10:07 6:30:00,1.0978
2019:10:07 7:00:00,1.09793
2019:10:07 7:30:00,1.09688
2019:10:07 8:00:00,1.09728
2019:10:07 8:30:00,1.09668
2019:10:07 9:00:00,1.09644
2019:10:07 9:30:00,1.097
2019:10:07 10:00:00,1.09746
2019:10:07 10:30:00,1.0974
2019:10:07 11:00:00,1.09782
2019:10:07 11:30:00,1.09799
2019:10:07 12:00:00,1.09868
2019:10:07 12:30:00,1.09926
2019:10:07 13:00:00,1.09976
2019:10:07 13:30:00,1.09884
2019:10:07 14:00:00,1.09934
2019:10:07 14:30:00,1.0992
2019:10:07 15:00:00,1.09944
2019:10:07 15:30:00,1.09938
2019:10:07 16:00:00,1.09842
2019:10:07 16:30:00,1.09826
2019:10:07 17:00:00,1.0983
2019:10:07 17:30:00,1.09817
2019:10:07 18:00:00,1.09772
2019:10:07 18:30:00,1.09744
2019:10:07 19:00:00,1.09736
2019:10:07 19:30:00,1.0973
2019:10:07 20:00:00,1.09738
2019:10:07 20:30:00,1.09714
2019:10:07 21:00:00,1.09708
2019:10:07 21:30:00,1.09706
2019:10:07 22:00:00,1.09714
2019:10:07 22:30:00,1.09725
2019:10:07 23:00:00,1.09716
2019:10:07 23:30:00,1.09712
2019:10:08 0:00:00,1.09714
2019:10:08 0:30:00,1.09699
2019:10:08 1:00:00,1.09686
2019:10:08 1:30:00,1.09709
2019:10:08 2:00:00,1.09742
2019:10:08 2:30:00,1.09764
2019:10:08 3:00:00,1.09763
2019:10:08 3:30:00,1.09741
2019:10:08 4:00:00,1.09754
2019:10:08 4:30:00,1.09756
2019:10:08 5:00:00,1.09761
2019:10:08 5:30:00,1.09769
2019:10:08 6:00:00,1.09764
2019:10:08 6:30:00,1.09826
2019:10:08 7:00:00,1.09829
2019:10:08 7:30:00,1.09808
2019:10:08 8:00:00,1.09796
2019:10:08 8:30:00,1.09855
2019:10:08 9:00:00,1.09905
2019:10:08 9:30:00,1.09866
2019:10:08 10:00:00,1.0989
2019:10:08 10:30:00,1.09956
2019:10:08 11:00:00,1.09874
2019:10:08 11:30:00,1.09894
2019:10:08 12:00:00,1.09882
2019:10:08 12:30:00,1.09849
2019:10:08 13:00:00,1.09848
2019:10:08 13:30:00,1.09756
2019:10:08 14:00:00,1.09736
2019:10:08 14:30:00,1.09653
2019:10:08 15:00:00,1.09551
2019:10:08 15:30:00,1.0949
2019:10:08 16:00:00,1.09492
2019:10:08 16:30:00,1.09546
2019:10:08 17:00:00,1.09531
2019:10:08 17:30:00,1.09514
2019:10:08 18:00:00,1.09516
2019:10:08 18:30:00,1.09466
2019:10:08 19:00:00,1.09547
2019:10:08 19:30:00,1.09561
2019:10:08 20:00:00,1.09558
2019:10:08 20:30:00,1.09563
2019:10:08 21:00:00,1.0956
2019:10:08 21:30:00,1.09546
2019:10:08 22:00:00,1.09561
2019:10:08 22:30:00,1.09552
2019:10:08 23:00:00,1.09584
2019:10:08 23:30:00,1.09598
2019:10:09 0:00:00,1.09596
2019:10:09 0:30:00,1.09552
2019:10:09 1:00:00,1.0958
2019:10:09 1:30:00,1.09616
2019:10:09 2:00:00,1.09617
2019:10:09 2:30:00,1.09644
2019:10:09 3:00:00,1.09654
2019:10:09 3:30:00,1.0965
2019:10:09 4:00:00,1.09635
2019:10:09 4:30:00,1.09634
2019:10:09 5:00:00,1.09626
2019:10:09 5:30:00,1.09613
2019:10:09 6:00:00,1.09598
2019:10:09 6:30:00,1.09579
2019:10:09 7:00:00,1.09626
2019:10:09 7:30:00,1.09784
2019:10:09 8:00:00,1.09782
2019:10:09 8:30:00,1.09882
2019:10:09 9:00:00,1.09838
2019:10:09 9:30:00,1.09812
2019:10:09 10:00:00,1.09822
2019:10:09 10:30:00,1.09808
2019:10:09 11:00:00,1.0981
2019:10:09 11:30:00,1.09758
2019:10:09 12:00:00,1.09791
2019:10:09 12:30:00,1.09784
2019:10:09 13:00:00,1.09748
2019:10:09 13:30:00,1.09795
2019:10:09 14:00:00,1.09809
2019:10:09 14:30:00,1.0983
2019:10:09 15:00:00,1.09798
2019:10:09 15:30:00,1.0979
2019:10:09 16:00:00,1.09778
2019:10:09 16:30:00,1.09733
2019:10:09 17:00:00,1.09728
2019:10:09 17:30:00,1.09795
2019:10:09 18:00:00,1.09788
2019:10:09 18:30:00,1.09733
2019:10:09 19:00:00,1.09736
2019:10:09 19:30:00,1.09718
2019:10:09 20:00:00,1.09758
2019:10:09 20:30:00,1.0972
2019:10:09 21:00:00,1.09717
2019:10:09 21:30:00,1.09728
2019:10:09 22:00:00,1.0973
2019:10:09 22:30:00,1.09808
2019:10:09 23:00:00,1.09848
2019:10:09 23:30:00,1.09876
2019:10:10 0:00:00,1.0984
2019:10:10 0:30:00,1.09852
2019:10:10 1:00:00,1.09814
2019:10:10 1:30:00,1.09874
2019:10:10 2:00:00,1.09875
